上映ID,作品ID,作品名,スクリーンID,上映日,開始時刻,終了時刻,レイトショー,曜日種別,特別日
S12219,M0001,劇場版「鬼滅の刃」無限城編　第一章,7,2025-07-23,14:30,16:30,False,平日,
S12220,M0012,(吹替)リロ＆スティッチ,7,2025-07-23,17:00,19:00,False,平日,
S12221,M0003,名探偵コナン 隻眼の残像,7,2025-07-23,19:00,21:00,False,平日,
S12222,M0003,名探偵コナン 隻眼の残像,7,2025-07-23,21:10,23:10,True,平日,
S12223,M0025,フロントライン,8,2025-07-23,09:30,11:30,False,平日,
S12224,M0025,フロントライン,8,2025-07-23,12:00,14:00,False,平日,
S12225,M0001,劇場版「鬼滅の刃」無限城編　第一章,8,2025-07-23,14:30,16:30,False,平日,
S12226,M0025,フロントライン,8,2025-07-23,17:00,19:00,False,平日,
S12227,M0039,(字幕)F1／エフワン,8,2025-07-23,19:00,21:00,False,平日,
S12228,M0011,(字幕)ﾐｯｼｮﾝ:ｲﾝﾎﾟｯｼﾌﾞﾙ/ﾌｧｲﾅﾙ･ﾚｺﾆﾝｸﾞ,8,2025-07-23,21:10,23:10,True,平日,
S12229,M0003,名探偵コナン 隻眼の残像,9,2025-07-23,09:30,11:30,False,平日,
S12230,M0021,ドールハウス,9,2025-07-23,12:00,14:00,False,平日,
S12231,M0001,劇場版「鬼滅の刃」無限城編　第一章,9,2025-07-23,14:30,16:30,False,平日,
S12232,M0001,劇場版「鬼滅の刃」無限城編　第一章,9,2025-07-23,17:00,19:00,False,平日,
S12233,M0012,(吹替)リロ＆スティッチ,9,2025-07-23,19:00,21:00,False,平日,
S12234,M0003,名探偵コナン 隻眼の残像,9,2025-07-23,21:10,23:10,True,平日,
S12235,M0001,劇場版「鬼滅の刃」無限城編　第一章,10,2025-07-23,09:30,11:30,False,平日,
S12236,M0039,(字幕)F1／エフワン,10,2025-07-23,12:00,14:00,False,平日,
S12237,M0073,ババンババンバンバンパイア,10,2025-07-23,14:30,16:30,False,平日,
S12238,M0073,ババンババンバンバンパイア,10,2025-07-23,17:00,19:00,False,平日,
S12239,M0073,ババンババンバンバンパイア,10,2025-07-23,19:00,21:00,False,平日,
S12240,M0069,(字幕)スーパーマン,10,2025-07-23,21:10,23:10,True,平日,
S12241,M0021,ドールハウス,1,2025-07-24,09:30,11:30,False,平日,
S12242,M0012,(吹替)リロ＆スティッチ,1,2025-07-24,12:00,14:00,False,平日,
S12243,M0003,名探偵コナン 隻眼の残像,1,2025-07-24,14:30,16:30,False,平日,
S12244,M0001,劇場版「鬼滅の刃」無限城編　第一章,1,2025-07-24,17:00,19:00,False,平日,
S12245,M0001,劇場版「鬼滅の刃」無限城編　第一章,1,2025-07-24,19:00,21:00,False,平日,
S12246,M0001,劇場版「鬼滅の刃」無限城編　第一章,1,2025-07-24,21:10,23:10,True,平日,
S12247,M0025,フロントライン,2,2025-07-24,09:30,11:30,False,平日,
S12248,M0011,(字幕)ﾐｯｼｮﾝ:ｲﾝﾎﾟｯｼﾌﾞﾙ/ﾌｧｲﾅﾙ･ﾚｺﾆﾝｸﾞ,2,2025-07-24,12:00,14:00,False,平日,
S12249,M0012,(吹替)リロ＆スティッチ,2,2025-07-24,14:30,16:30,False,平日,
S12250,M0021,ドールハウス,2,2025-07-24,17:00,19:00,False,平日,
S12251,M0021,ドールハウス,2,2025-07-24,19:00,21:00,False,平日,
S12252,M0001,劇場版「鬼滅の刃」無限城編　第一章,2,2025-07-24,21:10,23:10,True,平日,
S12253,M0011,(字幕)ﾐｯｼｮﾝ:ｲﾝﾎﾟｯｼﾌﾞﾙ/ﾌｧｲﾅﾙ･ﾚｺﾆﾝｸﾞ,3,2025-07-24,09:30,11:30,False,平日,
S12254,M0011,(字幕)ﾐｯｼｮﾝ:ｲﾝﾎﾟｯｼﾌﾞﾙ/ﾌｧｲﾅﾙ･ﾚｺﾆﾝｸﾞ,3,2025-07-24,12:00,14:00,False,平日,
S12255,M0025,フロントライン,3,2025-07-24,14:30,16:30,False,平日,
S12256,M0039,(字幕)F1／エフワン,3,2025-07-24,17:00,19:00,False,平日,
S12257,M0001,劇場版「鬼滅の刃」無限城編　第一章,3,2025-07-24,19:00,21:00,False,平日,
S12258,M0001,劇場版「鬼滅の刃」無限城編　第一章,3,2025-07-24,21:10,23:10,True,平日,
S12259,M0002,国宝,4,2025-07-24,09:30,11:30,False,平日,
S12260,M0002,国宝,4,2025-07-24,12:00,14:00,False,平日,
S12261,M0001,劇場版「鬼滅の刃」無限城編　第一章,4,2025-07-24,14:30,16:30,False,平日,
S12262,M0003,名探偵コナン 隻眼の残像,4,2025-07-24,17:00,19:00,False,平日,
S12263,M0001,劇場版「鬼滅の刃」無限城編　第一章,4,2025-07-24,19:00,21:00,False,平日,
S12264,M0002,国宝,4,2025-07-24,21:10,23:10,True,平日,
S12265,M0012,(吹替)リロ＆スティッチ,5,2025-07-24,09:30,11:30,False,平日,
S12266,M0012,(吹替)リロ＆スティッチ,5,2025-07-24,12:00,14:00,False,平日,
S12267,M0021,ドールハウス,5,2025-07-24,14:30,16:30,False,平日,
S12268,M0001,劇場版「鬼滅の刃」無限城編　第一章,5,2025-07-24,17:00,19:00,False,平日,
S12269,M0021,ドールハウス,5,2025-07-24,19:00,21:00,False,平日,
S12270,M0021,ドールハウス,5,2025-07-24,21:10,23:10,True,平日,
S12271,M0001,劇場版「鬼滅の刃」無限城編　第一章,6,2025-07-24,09:30,11:30,False,平日,
S12272,M0002,国宝,6,2025-07-24,12:00,14:00,False,平日,
S12273,M0002,国宝,6,2025-07-24,14:30,16:30,False,平日,
S12274,M0002,国宝,6,2025-07-24,17:00,19:00,False,平日,
S12275,M0001,劇場版「鬼滅の刃」無限城編　第一章,6,2025-07-24,19:00,21:00,False,平日,
S12276,M0001,劇場版「鬼滅の刃」無限城編　第一章,6,2025-07-24,21:10,23:10,True,平日,
S12277,M0003,名探偵コナン 隻眼の残像,7,2025-07-24,09:30,11:30,False,平日,
S12278,M0001,劇場版「鬼滅の刃」無限城編　第一章,7,2025-07-24,12:00,14:00,False,平日,
S12279,M0003,名探偵コナン 隻眼の残像,7,2025-07-24,14:30,16:30,False,平日,
S12280,M0003,名探偵コナン 隻眼の残像,7,2025-07-24,17:00,19:00,False,平日,
S12281,M0001,劇場版「鬼滅の刃」無限城編　第一章,7,2025-07-24,19:00,21:00,False,平日,
S12282,M0012,(吹替)リロ＆スティッチ,7,2025-07-24,21:10,23:10,True,平日,
S12283,M0011,(字幕)ﾐｯｼｮﾝ:ｲﾝﾎﾟｯｼﾌﾞﾙ/ﾌｧｲﾅﾙ･ﾚｺﾆﾝｸﾞ,8,2025-07-24,09:30,11:30,False,平日,
S12284,M0025,フロントライン,8,2025-07-24,12:00,14:00,False,平日,
S12285,M0025,フロントライン,8,2025-07-24,14:30,16:30,False,平日,
S12286,M0025,フロントライン,8,2025-07-24,17:00,19:00,False,平日,
S12287,M0039,(字幕)F1／エフワン,8,2025-07-24,19:00,21:00,False,平日,
S12288,M0001,劇場版「鬼滅の刃」無限城編　第一章,8,2025-07-24,21:10,23:10,True,平日,
S12289,M0003,名探偵コナン 隻眼の残像,9,2025-07-24,09:30,11:30,False,平日,
S12290,M0001,劇場版「鬼滅の刃」無限城編　第一章,9,2025-07-24,12:00,14:00,False,平日,
S12291,M0003,名探偵コナン 隻眼の残像,9,2025-07-24,14:30,16:30,False,平日,
S12292,M0001,劇場版「鬼滅の刃」無限城編　第一章,9,2025-07-24,17:00,19:00,False,平日,
S12293,M0021,ドールハウス,9,2025-07-24,19:00,21:00,False,平日,
S12294,M0012,(吹替)リロ＆スティッチ,9,2025-07-24,21:10,23:10,True,平日,
S12295,M0001,劇場版「鬼滅の刃」無限城編　第一章,10,2025-07-24,09:30,11:30,False,平日,
S12296,M0073,ババンババンバンバンパイア,10,2025-07-24,12:00,14:00,False,平日,
S12297,M0039,(字幕)F1／エフワン,10,2025-07-24,14:30,16:30,False,平日,
S12298,M0073,ババンババンバンバンパイア,10,2025-07-24,17:00,19:00,False,平日,
S12299,M0069,(字幕)スーパーマン,10,2025-07-24,19:00,21:00,False,平日,
S12300,M0073,ババンババンバンバンパイア,10,2025-07-24,21:10,23:10,True,平日,
S12301,M0003,名探偵コナン 隻眼の残像,1,2025-07-25,09:30,11:30,False,平日,レディースデイ
S12302,M0001,劇場版「鬼滅の刃」無限城編　第一章,1,2025-07-25,12:00,14:00,False,平日,レディースデイ
S12303,M0012,(吹替)リロ＆スティッチ,1,2025-07-25,14:30,16:30,False,平日,レディースデイ
S12304,M0001,劇場版「鬼滅の刃」無限城編　第一章,1,2025-07-25,17:00,19:00,False,平日,レディースデイ
S12305,M0001,劇場版「鬼滅の刃」無限城編　第一章,1,2025-07-25,19:00,21:00,False,平日,レディースデイ
S12306,M0021,ドールハウス,1,2025-07-25,21:10,23:10,True,平日,レディースデイ
S12307,M0021,ドールハウス,2,2025-07-25,09:30,11:30,False,平日,レディースデイ
S12308,M0021,ドールハウス,2,2025-07-25,12:00,14:00,False,平日,レディースデイ
S12309,M0001,劇場版「鬼滅の刃」無限城編　第一章,2,2025-07-25,14:30,16:30,False,平日,レディースデイ
S12310,M0011,(字幕)ﾐｯｼｮﾝ:ｲﾝﾎﾟｯｼﾌﾞﾙ/ﾌｧｲﾅﾙ･ﾚｺﾆﾝｸﾞ,2,2025-07-25,17:00,19:00,False,平日,レディースデイ
S12311,M0025,フロントライン,2,2025-07-25,19:00,21:00,False,平日,レディースデイ
S12312,M0012,(吹替)リロ＆スティッチ,2,2025-07-25,21:10,23:10,True,平日,レディースデイ
S12313,M0001,劇場版「鬼滅の刃」無限城編　第一章,3,2025-07-25,09:30,11:30,False,平日,レディースデイ
S12314,M0001,劇場版「鬼滅の刃」無限城編　第一章,3,2025-07-25,12:00,14:00,False,平日,レディースデイ
S12315,M0039,(字幕)F1／エフワン,3,2025-07-25,14:30,16:30,False,平日,レディースデイ
S12316,M0011,(字幕)ﾐｯｼｮﾝ:ｲﾝﾎﾟｯｼﾌﾞﾙ/ﾌｧｲﾅﾙ･ﾚｺﾆﾝｸﾞ,3,2025-07-25,17:00,19:00,False,平日,レディースデイ
S12317,M0011,(字幕)ﾐｯｼｮﾝ:ｲﾝﾎﾟｯｼﾌﾞﾙ/ﾌｧｲﾅﾙ･ﾚｺﾆﾝｸﾞ,3,2025-07-25,19:00,21:00,False,平日,レディースデイ
S12318,M0025,フロントライン,3,2025-07-25,21:10,23:10,True,平日,レディースデイ
S12319,M0001,劇場版「鬼滅の刃」無限城編　第一章,4,2025-07-25,09:30,11:30,False,平日,レディースデイ
S12320,M0001,劇場版「鬼滅の刃」無限城編　第一章,4,2025-07-25,12:00,14:00,False,平日,レディースデイ
S12321,M0002,国宝,4,2025-07-25,14:30,16:30,False,平日,レディースデイ
S12322,M0003,名探偵コナン 隻眼の残像,4,2025-07-25,17:00,19:00,False,平日,レディースデイ
S12323,M0002,国宝,4,2025-07-25,19:00,21:00,False,平日,レディースデイ
S12324,M0002,国宝,4,2025-07-25,21:10,23:10,True,平日,レディースデイ
S12325,M0021,ドールハウス,5,2025-07-25,09:30,11:30,False,平日,レディースデイ
S12326,M0021,ドールハウス,5,2025-07-25,12:00,14:00,False,平日,レディースデイ
S12327,M0012,(吹替)リロ＆スティッチ,5,2025-07-25,14:30,16:30,False,平日,レディースデイ
S12328,M0021,ドールハウス,5,2025-07-25,17:00,19:00,False,平日,レディースデイ
S12329,M0001,劇場版「鬼滅の刃」無限城編　第一章,5,2025-07-25,19:00,21:00,False,平日,レディースデイ
S12330,M0012,(吹替)リロ＆スティッチ,5,2025-07-25,21:10,23:10,True,平日,レディースデイ
S12331,M0001,劇場版「鬼滅の刃」無限城編　第一章,6,2025-07-25,09:30,11:30,False,平日,レディースデイ
S12332,M0002,国宝,6,2025-07-25,12:00,14:00,False,平日,レディースデイ
S12333,M0001,劇場版「鬼滅の刃」無限城編　第一章,6,2025-07-25,14:30,16:30,False,平日,レディースデイ
S12334,M0002,国宝,6,2025-07-25,17:00,19:00,False,平日,レディースデイ
S12335,M0001,劇場版「鬼滅の刃」無限城編　第一章,6,2025-07-25,19:00,21:00,False,平日,レディースデイ
S12336,M0002,国宝,6,2025-07-25,21:10,23:10,True,平日,レディースデイ
S12337,M0001,劇場版「鬼滅の刃」無限城編　第一章,7,2025-07-25,09:30,11:30,False,平日,レディースデイ
S12338,M0003,名探偵コナン 隻眼の残像,7,2025-07-25,12:00,14:00,False,平日,レディースデイ
S12339,M0001,劇場版「鬼滅の刃」無限城編　第一章,7,2025-07-25,14:30,16:30,False,平日,レディースデイ
S12340,M0012,(吹替)リロ＆スティッチ,7,2025-07-25,17:00,19:00,False,平日,レディースデイ
S12341,M0003,名探偵コナン 隻眼の残像,7,2025-07-25,19:00,21:00,False,平日,レディースデイ
S12342,M0003,名探偵コナン 隻眼の残像,7,2025-07-25,21:10,23:10,True,平日,レディースデイ
S12343,M0025,フロントライン,8,2025-07-25,09:30,11:30,False,平日,レディースデイ
S12344,M0011,(字幕)ﾐｯｼｮﾝ:ｲﾝﾎﾟｯｼﾌﾞﾙ/ﾌｧｲﾅﾙ･ﾚｺﾆﾝｸﾞ,8,2025-07-25,12:00,14:00,False,平日,レディースデイ
S12345,M0039,(字幕)F1／エフワン,8,2025-07-25,14:30,16:30,False,平日,レディースデイ
S12346,M0025,フロントライン,8,2025-07-25,17:00,19:00,False,平日,レディースデイ
S12347,M0001,劇場版「鬼滅の刃」無限城編　第一章,8,2025-07-25,19:00,21:00,False,平日,レディースデイ
S12348,M0025,フロントライン,8,2025-07-25,21:10,23:10,True,平日,レディースデイ
S12349,M0003,名探偵コナン 隻眼の残像,9,2025-07-25,09:30,11:30,False,平日,レディースデイ
S12350,M0012,(吹替)リロ＆スティッチ,9,2025-07-25,12:00,14:00,False,平日,レディースデイ
S12351,M0001,劇場版「鬼滅の刃」無限城編　第一章,9,2025-07-25,14:30,16:30,False,平日,レディースデイ
S12352,M0021,ドールハウス,9,2025-07-25,17:00,19:00,False,平日,レディースデイ
S12353,M0001,劇場版「鬼滅の刃」無限城編　第一章,9,2025-07-25,19:00,21:00,False,平日,レディースデイ
S12354,M0003,名探偵コナン 隻眼の残像,9,2025-07-25,21:10,23:10,True,平日,レディースデイ
S12355,M0001,劇場版「鬼滅の刃」無限城編　第一章,10,2025-07-25,09:30,11:30,False,平日,レディースデイ
S12356,M0039,(字幕)F1／エフワン,10,2025-07-25,12:00,14:00,False,平日,レディースデイ
S12357,M0073,ババンババンバンバンパイア,10,2025-07-25,14:30,16:30,False,平日,レディースデイ
S12358,M0073,ババンババンバンバンパイア,10,2025-07-25,17:00,19:00,False,平日,レディースデイ
S12359,M0073,ババンババンバンバンパイア,10,2025-07-25,19:00,21:00,False,平日,レディースデイ
S12360,M0069,(字幕)スーパーマン,10,2025-07-25,21:10,23:10,True,平日,レディースデイ
S12361,M0003,名探偵コナン 隻眼の残像,1,2025-07-26,09:30,11:30,False,土日祝,
S12362,M0021,ドールハウス,1,2025-07-26,12:00,14:00,False,土日祝,
S12363,M0001,劇場版「鬼滅の刃」無限城編　第一章,1,2025-07-26,14:30,16:30,False,土日祝,
S12364,M0012,(吹替)リロ＆スティッチ,1,2025-07-26,17:00,19:00,False,土日祝,
S12365,M0001,劇場版「鬼滅の刃」無限城編　第一章,1,2025-07-26,19:00,21:00,False,土日祝,
S12366,M0001,劇場版「鬼滅の刃」無限城編　第一章,1,2025-07-26,21:10,23:10,True,土日祝,
S12367,M0025,フロントライン,2,2025-07-26,09:30,11:30,False,土日祝,
S12368,M0001,劇場版「鬼滅の刃」無限城編　第一章,2,2025-07-26,12:00,14:00,False,土日祝,
S12369,M0021,ドールハウス,2,2025-07-26,14:30,16:30,False,土日祝,
S12370,M0011,(字幕)ﾐｯｼｮﾝ:ｲﾝﾎﾟｯｼﾌﾞﾙ/ﾌｧｲﾅﾙ･ﾚｺﾆﾝｸﾞ,2,2025-07-26,17:00,19:00,False,土日祝,
S12371,M0012,(吹替)リロ＆スティッチ,2,2025-07-26,19:00,21:00,False,土日祝,
S12372,M0021,ドールハウス,2,2025-07-26,21:10,23:10,True,土日祝,
S12373,M0001,劇場版「鬼滅の刃」無限城編　第一章,3,2025-07-26,09:30,11:30,False,土日祝,
S12374,M0011,(字幕)ﾐｯｼｮﾝ:ｲﾝﾎﾟｯｼﾌﾞﾙ/ﾌｧｲﾅﾙ･ﾚｺﾆﾝｸﾞ,3,2025-07-26,12:00,14:00,False,土日祝,
S12375,M0025,フロントライン,3,2025-07-26,14:30,16:30,False,土日祝,
S12376,M0011,(字幕)ﾐｯｼｮﾝ:ｲﾝﾎﾟｯｼﾌﾞﾙ/ﾌｧｲﾅﾙ･ﾚｺﾆﾝｸﾞ,3,2025-07-26,17:00,19:00,False,土日祝,
S12377,M0039,(字幕)F1／エフワン,3,2025-07-26,19:00,21:00,False,土日祝,
S12378,M0001,劇場版「鬼滅の刃」無限城編　第一章,3,2025-07-26,21:10,23:10,True,土日祝,
S12379,M0001,劇場版「鬼滅の刃」無限城編　第一章,4,2025-07-26,09:30,11:30,False,土日祝,
S12380,M0002,国宝,4,2025-07-26,12:00,14:00,False,土日祝,
S12381,M0001,劇場版「鬼滅の刃」無限城編　第一章,4,2025-07-26,14:30,16:30,False,土日祝,
S12382,M0002,国宝,4,2025-07-26,17:00,19:00,False,土日祝,
S12383,M0003,名探偵コナン 隻眼の残像,4,2025-07-26,19:00,21:00,False,土日祝,
S12384,M0002,国宝,4,2025-07-26,21:10,23:10,True,土日祝,
S12385,M0021,ドールハウス,5,2025-07-26,09:30,11:30,False,土日祝,
S12386,M0021,ドールハウス,5,2025-07-26,12:00,14:00,False,土日祝,
S12387,M0021,ドールハウス,5,2025-07-26,14:30,16:30,False,土日祝,
S12388,M0012,(吹替)リロ＆スティッチ,5,2025-07-26,17:00,19:00,False,土日祝,
S12389,M0012,(吹替)リロ＆スティッチ,5,2025-07-26,19:00,21:00,False,土日祝,
S12390,M0001,劇場版「鬼滅の刃」無限城編　第一章,5,2025-07-26,21:10,23:10,True,土日祝,
S12391,M0001,劇場版「鬼滅の刃」無限城編　第一章,6,2025-07-26,09:30,11:30,False,土日祝,
S12392,M0002,国宝,6,2025-07-26,12:00,14:00,False,土日祝,
S12393,M0002,国宝,6,2025-07-26,14:30,16:30,False,土日祝,
S12394,M0001,劇場版「鬼滅の刃」無限城編　第一章,6,2025-07-26,17:00,19:00,False,土日祝,
S12395,M0002,国宝,6,2025-07-26,19:00,21:00,False,土日祝,
S12396,M0001,劇場版「鬼滅の刃」無限城編　第一章,6,2025-07-26,21:10,23:10,True,土日祝,
S12397,M0001,劇場版「鬼滅の刃」無限城編　第一章,7,2025-07-26,09:30,11:30,False,土日祝,
S12398,M0003,名探偵コナン 隻眼の残像,7,2025-07-26,12:00,14:00,False,土日祝,
S12399,M0012,(吹替)リロ＆スティッチ,7,2025-07-26,14:30,16:30,False,土日祝,
S12400,M0003,名探偵コナン 隻眼の残像,7,2025-07-26,17:00,19:00,False,土日祝,
S12401,M0003,名探偵コナン 隻眼の残像,7,2025-07-26,19:00,21:00,False,土日祝,
S12402,M0001,劇場版「鬼滅の刃」無限城編　第一章,7,2025-07-26,21:10,23:10,True,土日祝,
S12403,M0039,(字幕)F1／エフワン,8,2025-07-26,09:30,11:30,False,土日祝,
S12404,M0001,劇場版「鬼滅の刃」無限城編　第一章,8,2025-07-26,12:00,14:00,False,土日祝,
S12405,M0025,フロントライン,8,2025-07-26,14:30,16:30,False,土日祝,
S12406,M0025,フロントライン,8,2025-07-26,17:00,19:00,False,土日祝,
S12407,M0011,(字幕)ﾐｯｼｮﾝ:ｲﾝﾎﾟｯｼﾌﾞﾙ/ﾌｧｲﾅﾙ･ﾚｺﾆﾝｸﾞ,8,2025-07-26,19:00,21:00,False,土日祝,
S12408,M0025,フロントライン,8,2025-07-26,21:10,23:10,True,土日祝,
S12409,M0021,ドールハウス,9,2025-07-26,09:30,11:30,False,土日祝,
S12410,M0012,(吹替)リロ＆スティッチ,9,2025-07-26,12:00,14:00,False,土日祝,
S12411,M0001,劇場版「鬼滅の刃」無限城編　第一章,9,2025-07-26,14:30,16:30,False,土日祝,
S12412,M0003,名探偵コナン 隻眼の残像,9,2025-07-26,17:00,19:00,False,土日祝,
S12413,M0003,名探偵コナン 隻眼の残像,9,2025-07-26,19:00,21:00,False,土日祝,
S12414,M0001,劇場版「鬼滅の刃」無限城編　第一章,9,2025-07-26,21:10,23:10,True,土日祝,
S12415,M0073,ババンババンバンバンパイア,10,2025-07-26,09:30,11:30,False,土日祝,
S12416,M0073,ババンババンバンバンパイア,10,2025-07-26,12:00,14:00,False,土日祝,
S12417,M0073,ババンババンバンバンパイア,10,2025-07-26,14:30,16:30,False,土日祝,
S12418,M0069,(字幕)スーパーマン,10,2025-07-26,17:00,19:00,False,土日祝,
S12419,M0039,(字幕)F1／エフワン,10,2025-07-26,19:00,21:00,False,土日祝,
S12420,M0001,劇場版「鬼滅の刃」無限城編　第一章,10,2025-07-26,21:10,23:10,True,土日祝,
S12421,M0003,名探偵コナン 隻眼の残像,1,2025-07-27,09:30,11:30,False,土日祝,
S12422,M0001,劇場版「鬼滅の刃」無限城編　第一章,1,2025-07-27,12:00,14:00,False,土日祝,
S12423,M0001,劇場版「鬼滅の刃」無限城編　第一章,1,2025-07-27,14:30,16:30,False,土日祝,
S12424,M0001,劇場版「鬼滅の刃」無限城編　第一章,1,2025-07-27,17:00,19:00,False,土日祝,
S12425,M0012,(吹替)リロ＆スティッチ,1,2025-07-27,19:00,21:00,False,土日祝,
S12426,M0021,ドールハウス,1,2025-07-27,21:10,23:10,True,土日祝,
S12427,M0025,フロントライン,2,2025-07-27,09:30,11:30,False,土日祝,
S12428,M0012,(吹替)リロ＆スティッチ,2,2025-07-27,12:00,14:00,False,土日祝,
S12429,M0001,劇場版「鬼滅の刃」無限城編　第一章,2,2025-07-27,14:30,16:30,False,土日祝,
S12430,M0021,ドールハウス,2,2025-07-27,17:00,19:00,False,土日祝,
S12431,M0021,ドールハウス,2,2025-07-27,19:00,21:00,False,土日祝,
S12432,M0011,(字幕)ﾐｯｼｮﾝ:ｲﾝﾎﾟｯｼﾌﾞﾙ/ﾌｧｲﾅﾙ･ﾚｺﾆﾝｸﾞ,2,2025-07-27,21:10,23:10,True,土日祝,
